question,source,accuracy,difficulty,distractor_effectiveness
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,ref,0,0.4,"{'autonomic': 1, 'axons': 2, 'sensory': 2, 'vascular': 0}"
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,sys,0,0.2,"{'peripheral': 4, 'sensory': 1}"
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",ref,0,0.2,"{'gametes gland': 1, 'melanin gland': 3, 'sebaceous gland': 1, 'sweat gland': 0}"
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",sys,1,0.6,"{'follicles': 1, 'glands of the brain': 1, 'sebaceous gland': 3, 'sweat glands': 0}"
"The five human senses are taste, touch, vision, hearing and one more. what is it?",ref,0,0.2,"{'audio': 1, 'fear': 0, 'perception': 3, 'smell': 1}"
"The five human senses are taste, touch, vision, hearing and one more. what is it?",sys,0,0.4,"{'mell': 3, 'smell': 2}"
How many bones does an adult skeleton have?,ref,0,0.2,"{'192': 1, '196': 1, '206': 1, '208': 2}"
How many bones does an adult skeleton have?,sys,0,0.2,"{'100': 1, '200': 0, '206': 1, '300': 3}"
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",ref,1,0.6,"{'birds': 2, 'building': 0, 'plants': 3, 'roots': 0}"
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",sys,0,0.0,"{'plants': 0, 'rocks': 2, 'trees': 2, 'water': 1}"
What is the transfer of heat by physical contact?,ref,0,0.0,"{'conduction': 0, 'diffusion': 0, 'inhibition': 2, 'oxidation': 3}"
What is the transfer of heat by physical contact?,sys,0,0.4,"{'conduction': 2, 'convection': 0, 'radiation': 3}"
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",ref,1,0.4,"{'gel electrophoresis': 2, 'microwave electrophoresis': 1, 'static electrophoresis': 1, 'surface electrophoresis': 1}"
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",sys,1,1.0,{'gel electrophoresis': 5}
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,ref,0,0.2,"{'scientific extreme': 1, 'scientific fact': 1, 'scientific mimicry': 2, 'scientific skepticism': 1}"
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,sys,0,0.4,"{'critical thinking': 3, 'scientific skepticism': 2}"
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",ref,0,0.0,"{'fitness selection': 1, 'natural evolution': 1, 'natural selection': 0, 'survival selection': 3}"
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",sys,0,0.2,"{'genetic drift': 3, 'genetic selection': 1, 'genetic variation': 0, 'natural selection': 1}"
What acids are the structural components of many lipids and may be saturated or unsaturated?,ref,1,0.4,"{'carbonic acids': 2, 'fatty acids': 2, 'fundamental acids': 0, 'ionic acids': 1}"
What acids are the structural components of many lipids and may be saturated or unsaturated?,sys,1,1.0,{'fatty acids': 5}
Earth's axis is an imaginary line passing through which poles?,ref,1,0.6,"{'East and North': 1, 'north and south': 3, 'southwest and south': 0, 'west and south': 1}"
Earth's axis is an imaginary line passing through which poles?,sys,1,0.4,"{'north and south': 2, 'south and north': 2, 'west and east': 1}"
What system does addictive drugs affect?,ref,0,0.4,"{'checks and balances': 1, 'digestive system': 0, 'honor system': 2, 'reward system': 2}"
What system does addictive drugs affect?,sys,0,0.2,"{""'brain'"": 1, ""'eye'"": 0, ""'heart'"": 3, 'reward system': 1}"
What happens when ionic compounds are dissolved in water?,ref,0,0.2,"{'conduct electricity': 1, 'deflect electricity': 1, 'magnetize electricity': 2, 'repel electricity': 1}"
What happens when ionic compounds are dissolved in water?,sys,0,0.2,"{'conduct electricity': 1, 'hydrogen': 2, 'nitrogen': 1, 'oxygen': 1}"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,ref,1,0.6,"{'differentiation': 3, 'mutation': 1, 'speciation': 0, 'transcription': 1}"
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,sys,1,1.0,{'differentiation': 5}
Toxins and poisons are ______ enzyme inhibitos,ref,0,0.2,"{'cancerous': 3, 'irreversible': 1, 'observable': 1, 'reversible': 0}"
Toxins and poisons are ______ enzyme inhibitos,sys,0,0.4,"{'irreversible': 2, 'reversible': 3}"
How many types of basic sensory receptors are there?,ref,0,0.2,"{'five': 1, 'four': 2, 'six': 2}"
How many types of basic sensory receptors are there?,sys,0,0.0,"{'five': 0, 'one type of basic sensory receptors': 2, 'three types of basic sensory receptors': 1, 'two types of basic sensory receptors': 2}"
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,ref,0,0.0,"{'covalent': 0, 'hydrogen': 2, 'metallic': 2, 'polar': 1}"
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,sys,0,0.2,"{'covalent': 1, 'hydrogen': 1, 'ionic': 3, 'metallic': 0}"
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",ref,0,0.0,"{'dermal': 2, 'epidermal': 0, 'single celled': 3, 'vegetative': 0}"
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",sys,0,0.2,"{'epidermal': 1, 'fibrous': 1, 'parenchyma': 1, 'parenchymal': 2}"
What were the first plants to evolve?,ref,1,0.4,"{'fungi': 1, 'nonvascular plants': 2, 'photoreactive plants': 1, 'trees': 1}"
What were the first plants to evolve?,sys,1,0.6,"{'carnivores': 1, 'carnivorous plants': 1, 'nonvascular plants': 3}"
What term describes the distance between two corresponding points on adjacent waves?,ref,0,0.4,"{'frequency': 0, 'threshold': 3, 'variation': 0, 'wavelength': 2}"
What term describes the distance between two corresponding points on adjacent waves?,sys,0,0.2,"{'amplitude': 2, 'frequency': 0, 'velocity': 2, 'wavelength': 1}"
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,ref,0,0.0,"{'carnivores': 0, 'decomposers': 0, 'detritivores': 3, 'nematodes': 2}"
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,sys,0,0.2,"{'bacteria': 2, 'decomposers': 1, 'fungi': 1, 'spores': 1}"
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,ref,1,0.6,"{'cell': 3, 'life': 1, 'organ': 0, 'proteins': 1}"
The variety of cell shapes seen in prokaryotes and eukaryotes reflects the functions that each what has?,sys,0,0.2,"{'cell': 1, 'membrane': 2, 'mitochondria': 1, 'nucleus': 1}"
What is the science of classifying living things called?,ref,1,0.4,"{'botany': 1, 'methodology': 0, 'taxonomy': 2, 'terminology': 2}"
What is the science of classifying living things called?,sys,0,0.4,"{'ecology': 0, 'evolution': 2, 'genetics': 1, 'taxonomy': 2}"
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",ref,0,0.0,"{'ligaments': 2, 'muscle': 0, 'tendons': 2, 'veins': 1}"
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",sys,0,0.0,"{'collagen': 1, 'fibrous': 2, 'keratin': 2, 'muscle': 0}"
What makes marginal lands unsuitable for farming?,ref,0,0.0,"{'disease': 1, 'drought': 0, 'flood': 4, 'pestilence': 0}"
What makes marginal lands unsuitable for farming?,sys,0,0.2,"{'drought': 1, 'high humidity': 3, 'high rainfall': 0, 'high temperature': 1}"
What happens to water when it freezes?,ref,0,0.2,"{'changes to gas': 3, 'changes volume': 1, 'it expands': 1, 'it shrinks': 0}"
What happens to water when it freezes?,sys,1,0.4,"{'it expands': 2, 'less': 1, 'more': 0, 'same': 2}"
"The three parts of the human small intestine is the duodenum, jejunum, and what?",ref,1,0.4,"{'appendix': 0, 'cecum': 2, 'colon': 1, 'ileum': 2}"
"The three parts of the human small intestine is the duodenum, jejunum, and what?",sys,0,0.2,"{'gallbladder': 2, 'ileum': 1, 'liver': 2}"
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,ref,0,0.4,"{'buoyancy': 2, 'density': 0, 'resonance': 0, 'viscosity': 3}"
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,sys,0,0.2,"{'buoyancy': 1, 'friction': 2, 'gravity': 2, 'static': 0}"
A fuel cell is a galvanic cell that requires a constant external supply of what?,ref,0,0.2,"{'complexes': 0, 'electricity': 2, 'generators': 2, 'reactants': 1}"
A fuel cell is a galvanic cell that requires a constant external supply of what?,sys,0,0.4,"{'hydrogen': 1, 'nitrogen': 2, 'oxygen': 0, 'reactants': 2}"
"Lichens are not a single organism, but rather an example of a what?",ref,1,0.8,"{'fusion': 0, 'homogeneous mixture': 0, 'mutualism': 4, 'symbiosis': 1}"
"Lichens are not a single organism, but rather an example of a what?",sys,1,0.8,"{'mutualism': 4, 'symbiosis': 0, 'symbiotic': 1}"
What theory states that there is no interaction between individual gas particles?,ref,1,0.4,"{'Avoidance theory': 0, 'kinetic theory': 2, 'viscosity theory': 2, 'vortex theory': 1}"
What theory states that there is no interaction between individual gas particles?,sys,0,0.2,"{'dynamic theory': 1, 'kinetic theory': 1, 'quantum theory': 1, 'static theory': 2}"
Which is one of the most frequently studied cartilaginous fish?,ref,0,0.2,"{'dolphins': 2, 'manatees': 0, 'sharks': 1, 'whales': 2}"
Which is one of the most frequently studied cartilaginous fish?,sys,0,0.4,"{'fish': 1, 'octopus': 0, 'sharks': 2, 'squid': 2}"
A vapor light produces visible light by what process?,ref,1,0.4,"{'Solar Energy': 1, 'electroluminescence': 2, 'luminescent': 1, 'solutes': 1}"
A vapor light produces visible light by what process?,sys,1,0.6,"{'electroluminescence': 3, 'helium': 2}"
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",ref,1,0.4,"{'fertilizer': 2, 'granite': 0, 'magma': 2, 'soil': 1}"
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",sys,0,0.0,"{'gas': 2, 'granite': 0, 'magma': 0, 'water': 3}"
What do mammals have under the skin to help insulate the body?,ref,0,0.0,"{'a layer of fat': 0, 'bone': 1, 'cartilage': 1, 'nerve cells': 3}"
What do mammals have under the skin to help insulate the body?,sys,0,0.0,"{'a layer of fat': 0, 'bone': 1, 'fat': 3, 'muscle': 1}"
Certain air pollutants form which liquid when dissolved in water droplets in the air?,ref,0,0.0,"{'acid': 0, 'base': 0, 'citrus': 3, 'water': 2}"
Certain air pollutants form which liquid when dissolved in water droplets in the air?,sys,0,0.2,"{'acid': 1, 'gas': 1, 'liquid': 1, 'volatile': 2}"
What element is the most abundant in the universe?,ref,1,0.4,"{'carbon': 2, 'helium': 1, 'hydrogen': 2, 'oxygen': 0}"
What element is the most abundant in the universe?,sys,0,0.2,"{'helium': 2, 'hydrogen': 1, 'nitrogen': 0, 'oxygen': 2}"
"Atoms of a given _______ are identical in size, mass, and other properties.",ref,0,0.2,"{'element': 1, 'function': 2, 'molecule': 0, 'organism': 2}"
"Atoms of a given _______ are identical in size, mass, and other properties.",sys,1,0.4,"{'carbon': 1, 'element': 2, 'nitrogen': 1, 'oxygen': 1}"
Spongy bone is found inside bones and is lighter and less dense than compact bone because it is what?,ref,0,0.2,"{'amorphous': 0, 'fibrous': 1, 'pliable': 3, 'porous': 1}"
Spongy bone is found inside bones and is lighter and less dense than compact bone because it is what?,sys,0,0.2,"{'compact': 2, 'dense': 2, 'porous': 1}"
"Animals are heterotrophs, which means that they cannot make their own what?",ref,0,0.2,"{'energy': 1, 'food': 1, 'fuel': 2, 'habitat': 1}"
"Animals are heterotrophs, which means that they cannot make their own what?",sys,1,0.6,"{'carnivores': 1, 'food': 3, 'fungi': 0, 'plants': 1}"
What is the electron domain geometry of ammonia?,ref,0,0.2,"{'atoms': 2, 'membranes': 1, 'neurons': 1, 'tetrahedral': 1}"
What is the electron domain geometry of ammonia?,sys,0,0.4,"{'isosceles': 3, 'tetrahedral': 2, 'trigonal': 0}"
"In humans, fertilization occurs soon after the oocyte leaves this?",ref,1,0.4,"{'egg': 1, 'ovary': 2, 'placenta': 0, 'testes': 2}"
"In humans, fertilization occurs soon after the oocyte leaves this?",sys,1,1.0,{'ovary': 5}
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",ref,0,0.2,"{'absorbtion': 2, 'chlorophyll': 1, 'glycolysis': 1, 'photosynthesis': 1}"
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",sys,0,0.2,"{'nitrogen': 4, 'photosynthesis': 1}"
What is the basic unit of the structure and function of living things?,ref,0,0.0,"{'atom': 3, 'cell': 0, 'molecule': 1, 'nucleus': 1}"
What is the basic unit of the structure and function of living things?,sys,0,0.2,"{'cell': 1, 'mitochondria': 1, 'nucleus': 2, 'ribosome': 1}"
The earth's gravitational force causes the moon to do what?,ref,0,0.0,"{'change size': 0, 'lose orbit': 1, 'orbit the earth': 0, 'overlap the earth': 4}"
The earth's gravitational force causes the moon to do what?,sys,0,0.2,"{'orbit the earth': 1, ""orbit the earth's surface"": 2, 'orbit the moon': 0, 'orbit the sun': 2}"
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",ref,0,0.2,"{'electrolytes': 1, 'neurons': 3, 'neurotransmitters': 1, 'receptors': 0}"
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",sys,0,0.4,"{'calcium': 2, 'neurotransmitters': 2, 'nitrogen': 1, 'oxygen': 0}"
What do ecosystems absorb on the earth?,ref,0,0.2,"{'energy': 1, 'fuel': 1, 'hydrogen': 2, 'water': 1}"
What do ecosystems absorb on the earth?,sys,0,0.2,"{'carbon': 1, 'energy': 1, 'oxygen': 2, 'water': 1}"
Under what type of conditions can populations grow exponentially?,ref,0,0.4,"{'ideal': 2, 'lush': 1, 'pleasant': 0, 'useful': 2}"
Under what type of conditions can populations grow exponentially?,sys,0,0.2,"{'high': 1, 'ideal': 1, 'low': 1, 'normal': 2}"
Malonate plays what negative role on the enzyme succinate dehydrogenase?,ref,0,0.0,"{'catalyst': 1, 'inhibitor': 0, 'pathway': 1, 'receptor': 3}"
Malonate plays what negative role on the enzyme succinate dehydrogenase?,sys,1,0.6,"{'catalase': 1, 'glutamate': 1, 'glutamic acid': 0, 'inhibitor': 3}"
How many mass extinctions have occurred throughout earth's history?,ref,0,0.0,"{'five': 0, 'four': 3, 'six': 0, 'three': 2}"
How many mass extinctions have occurred throughout earth's history?,sys,1,0.4,"{'five': 2, 'one': 1, 'three': 0, 'two': 2}"
What refers to the ability to change or move matter and is required by all life processes and living things?,ref,0,0.0,"{'energy': 0, 'enthalpy': 2, 'fuel': 2, 'gravity': 1}"
What refers to the ability to change or move matter and is required by all life processes and living things?,sys,1,1.0,{'energy': 5}
"In the grand canyon, the same rock layers are visible on opposite sides of the canyon and were deposited simultaneously, which is an example of what?",ref,0,0.2,"{'bilateral continuity': 2, 'directly continuity': 0, 'lateral continuity': 1, 'width continuity': 2}"
